AD043,AD111,AD114,AD115,AD118,AD119,AD120,AD122,AD123,AD127,AD130,AD131,AD136,AD157,AD158,AD159,AD162,AD163,AD164,AD167,AD169,AD170,AD172,AD173,AD177,AD178,AD179,AD183,AD185,AD186,AD187,AD188,AD201,AD202,AD203,AD207,AD208,AD210,AD212,AD213,AD218,AD221,AD224,AD225,AD226,AD228,AD230,AD232,AD234,AD236,AD238,AD239,AD240,AD241,AD243,AD247,AD249,AD250,AD252,AD253,AD255,AD258,AD259,AD260,AD261,AD262,AD266,AD267,AD268,AD269,AD275,AD276,AD277,AD283,AD285,AD287,AD294,AD295,AD296,AD299,AD301,AD302,AD304,AD305,AD308,AD309,AD311,AD313,AD314,AD315,AD317,AD318,AD320,AD323,AD327,AD330,AD331,AD332,AD334,AD335,AD336,AD337,AD338,AD340,AD341,AD346,AD347,AD350,AD351,AD352,AD353,AD355,AD356,AD360,AD361,AD362,AD363,AD366,AD367,AD368,AD370,AD374,AD375,AD379,AD382,AD383,AD384,AD10T1,AD15T1,AD16T2,AD18T1,AD19T1,AD1T1,AD2T1,AD31,AD3T1,AD4T1,AD5T1,AD7T1,NL1179,NL1675,NL1698,NL1884,NL2378,NL2562,NL268,NL279,NL3104,NL3681,NL4083,NL4353,NL504,NL6084,NL6853,NL6943,NL7530
200.52,142.88,223.595,191.875,240.61,338.75,213.365,326.73,222.09,241.1,364.28,381.515,364.97,285,273.465,199.54,363.37,185.41,559.32,331.55,449.73,150.7,321.29,259.22,410.39,261.67,300.145,213.22,333.4,0,194.145,113.53,273.79,138.33,179.7,253.82,321.33,317.38,316.75,126.15,250.91,157.22,317.81,255.67,164.28,187.23,185.2,161.17,294.49,219.87,243.56,384.4,263.6,159.25,260.03,335.5,286.72,242.43,275.49,248.07,390.347,228.825,478.18,516.48,420.84,197.715,362.96,202.78,169.143,215.37,278.77,282.905,210.17,261.19,101.38,591.9,388.295,408.92,552.64,167.73,239.98,298.98,449.87,336.6,196.3,180.71,242.61,263.58,182.01,249.68,221.94,222.54,251.24,315.63,296.45,270.52,328.03,259.26,349.88,326.58,375.94,344.58,272.42,98.62,298.93,234.88,317.39,167.415,312.59,195.99,139.28,459.46,238.2,466.355,342,105.78,293.67,209.77,321.01,299.93,571.57,131.76,416.815,202.23,272.495,277.365,69.195,409.29,265.33,325.75,243.86,314.12,260.19,187.11,712.62,429.02,297.18,160.88,144.57,358.49,399.05,380.56,388.54,400.85,394.14,255.44,330.32,294.21,412.14,303.54,358.26,454.9,322.86,355.54,328.95,165.79
141.12,91.93,160.255,108.86,105.3,107.45,131.355,180.31,110.55,214.05,149.92,343.235,205.31,133.305,173.24,134.57,125.03,57.195,286.12,144.605,133.69,250.63,157.04,123.77,122.24,259.71,123.965,146.905,161.32,138.93,179.28,229.59,220.37,116.37,150.1,219.65,115.43,121.34,145.21,191.14,65.91,88.36,179.17,107.32,132.34,123.255,213.41,124.64,120.51,113.28,156.76,233.82,107.48,93.85,121.555,101.98,265.32,159.04,50.03,100.5,144.677,84.0975,189.79,138.93,202.17,125.31,208.45,111.95,90.46,111.28,485.25,160.075,133.31,158.4,118.75,469.54,175.845,180.63,266.31,273.335,58.855,150.545,255.82,259.99,163.37,155.91,284.45,228.49,94.98,192.65,178.75,180.15,68.53,223.21,263.52,125.85,266.9,321.33,94.475,251.485,286.73,149.67,106.76,164.205,188.065,186.64,232.025,114.685,123.9,95.42,167.3,125.33,176.33,231.35,125.76,49.27,300.16,165.55,109.81,74.96,370.29,93.26,206.005,259.845,150.075,187.1,85.165,166.07,123.2,155.88,113.8,178.02,110.91,261.35,166.37,153.61,141.59,65.15,83.34,272.6,270.87,287.77,272.02,201.75,320.69,145.87,208.05,354.66,220.17,294.19,261.95,143.02,187.52,224.74,331.34,245.6
197.26,74.95,117.28,29.555,187.14,48.96,129.675,126.67,192.965,27.09,15.42,7.67,133.29,208.67,144.71,49.51,40.26,99.975,45.815,107.355,277.71,16.1667,203.23,76.51,128.57,77.65,66.49,25.635,53.26,0,0,8.46,120.55,32.4,19.2,117.2,117.43,191.38,61.24,32.77,225.23,187.2,14.78,17.69,56.55,128.42,0.77,5.91,173.09,49.52,122.71,137.13,0,77.95,70.515,0,88.4,90.29,30.3,153.35,13.3933,190.778,162.95,194.825,204.26,88.27,123.01,40.72,28.46,80.65,61.27,279.585,258.61,100.64,104.27,125.43,43.375,121.26,51.155,72.73,42.88,193.5,158.95,119.02,73.96,150.24,126.335,104.69,2.14,138.71,84.27,50.94,25.71,238.28,249.325,117.8,94.64,28.98,45.635,62.82,41.85,66.76,36.855,88.42,25.39,62.655,140.56,58.74,63.35,79,93.11,113.8,179.16,195.055,94.07,160.76,228.94,586.17,23.98,49.92,354.93,83.39,253.845,993.615,5.96,190.66,53.56,213.77,52.76,115.26,113.04,31.81,161.56,8.22,71.16,89.72,116.12,47.81,15.52,241.59,564.58,179.5,214,252.82,319.91,64.42,272.87,385.83,253.57,222.16,246.12,382.42,151.49,228.03,368.68,44.78
787.9,17.61,161.91,448.8,261.78,140.2,202.535,273.74,149.875,48.25,1494.11,120.025,293.32,766.08,836.365,306.72,516.18,162.47,52.855,249.2,664.5,167.563,322.435,1055.28,219.34,166.99,589.78,244.67,279.13,10.32,343.7,246.01,134.92,1003,549.6,153.35,325.37,250.3,333.17,42.21,644.48,501.01,125.27,198.92,354.86,500.33,143.4,139.86,19.73,408.46,483.22,332.52,277.93,729.93,195.82,247.23,175.26,85.77,301.84,11.44,399.81,183.892,26.11,169.58,344.64,50.165,74.33,132.66,219.227,152.93,162.65,569.395,195.99,106.41,526.2,0,24.11,303.44,75.96,347.895,239.88,468.83,335.15,538.59,470.72,308.68,263.08,111.51,708.99,431.79,16.19,389.01,1050.04,30.73,101.295,177.84,861.66,214.99,218.6,309.66,185.2,181.65,235.485,1416.67,25.24,24.855,479.035,276.64,679.37,50.53,113.03,149.89,37.08,16.63,242.96,680.7,61.74,69.4,250.36,276.56,50.1,220.58,227.25,100.73,406.88,36.845,921.7,873.15,274.73,136.25,107,100.43,23.45,247.24,95.57,169.91,302.53,993.01,608.66,51.47,0,91.27,0,0.33,72.22,26.32,30.43,30.22,21.55,39.83,46.18,0,40.94,46.4,17.61,33.53
7.3,324.07,629.695,402.92,160.89,268.73,104.745,253.39,22.66,268.16,1151.84,333.265,529.52,2.81,515.82,664.92,517.07,51.765,95.21,415.06,364.73,732.007,308.585,1565.19,27.63,480.6,694.785,98.015,1243.4,6.29,2562.25,1522.3,298.41,310.07,184.915,1711.67,1918.63,167.01,197.71,1102.85,99.04,6.56,923.48,444.83,2116.49,99.69,116.21,917.34,177.38,743.44,649.95,986.34,1733.03,91.98,1609.99,172.03,460.43,755.65,1699.42,182.12,1008.13,462.32,137.97,1183.91,436.64,280.825,799.99,739.67,184.227,181.09,1268.34,561.065,48.11,44.03,57.96,0,528.26,632.35,121.675,675.575,349.755,1353.26,412.21,2708.62,1362.74,850.36,272.08,155.38,68.58,562.73,276.76,1194.11,62.88,304.05,244.415,1038.45,1115.59,687.33,2222.63,290.11,112.58,252.86,1830.21,219.11,1976.37,394.13,1034.91,1648.52,429.1,23.14,1287.36,2248.35,1928.99,10.27,385.98,2246.97,136.37,546.28,1031.09,7.91,545.39,645.5,144.33,84.485,43.795,631.075,88.625,164.64,1324.37,95.03,597.78,754.54,407.43,260.41,650.94,885.37,190.33,46.36,313.74,183.29,144.43,208.26,129.94,165.54,153.99,90.99,128.45,121.75,186.82,176.6,134.92,265.1,157.03,226.39,165.6,168.61
773.1,471.78,1132.34,371.365,77.99,6.83,1970.91,265.6,194.765,492.67,103.74,55.435,416.98,21.2,180.91,440.78,1397.85,44.735,302.02,40.03,2288.35,2797.9,88.89,146.01,83.42,2306.4,109.155,1902.6,1058.13,431.7,623.605,144.75,893.4,1009.53,431.345,17.82,1184.85,50.37,199.52,71.46,2073.07,273,812.69,314.41,103.42,40.81,57.98,20.11,95.84,1272.58,27.89,1379.57,108.37,443.94,59.935,313.09,987.89,1666.84,732.73,1949.14,0,412.39,26.99,12.68,33.65,45.285,39.71,13.64,15.7033,331.47,1044.02,1418.08,779.08,284.28,690.86,22.13,32.225,242.45,130.46,1185.68,31.385,760.185,202.38,71.67,25.6,745.75,131.245,198.27,344.28,46.31,22.11,1174.24,258.51,153.3,3380.86,924.23,1895.62,746.11,616.09,954.815,352.49,28.54,85.895,725.76,1937.68,195.61,45.855,177.71,90.8,40.67,51.42,0,0,23.87,30.23,2179.05,60.14,3253.43,68.61,1534.1,483.11,1304.23,128.315,2385.21,469.955,19.505,428.28,1252.38,405.18,0,190.94,218.33,289.56,122.41,0.28,180.13,239.95,431.84,304.71,0,27.7,121.96,32.54,0,26.08,18.34,68.34,68.7,39.41,29.79,20.29,44.07,43.7,22.57,31.06,38.21
423.72,198.04,402.73,219.995,325.21,620.31,268.06,741.72,408.495,345.77,198.5,248.7,526.9,613.45,329.315,367.01,261.98,331.825,505.31,406.8,182.74,172.867,602.935,249.01,378.95,180.94,223.555,153.64,182.19,329.83,214.565,160.35,437.32,369.07,349.715,394.62,239.79,344.82,265.77,128.04,195.77,593.74,102.05,322.38,194.21,189.64,302.03,288.98,535.61,323.46,329.51,282.66,334.42,544.78,220.285,332.51,373.62,285.01,121.9,358.49,265.603,335.088,856.91,591.63,454.81,335.045,683.5,138.06,133.073,155.38,263.11,228.815,212.53,287.75,290.44,402.44,388.145,389.14,459.205,251.765,147.585,528.69,475.96,570.75,188.21,365.76,539.265,410.78,237.02,390.46,302.16,249.79,244.77,544.8,468.055,261.5,246.59,230.48,165.08,359.705,295.73,153.92,153.58,395.65,515.38,385.23,275.805,232.855,179.59,214.54,209.73,530.12,509.06,1126.54,347.11,101.74,972.6,262.85,227.53,67.8,949.38,58.7,1101.87,640.92,110.37,410.52,165.68,452.83,230.81,619.77,353.18,372.16,549.68,178.66,498.38,404,518.77,129.63,325.57,1142.71,975.83,987.13,1216.77,1095.03,1585.28,450.1,812.46,1123.94,1392.67,1122.02,1242.47,1071.29,1087.73,1388.98,1396.73,431.74
135.43,25.05,57.515,25.755,20.3,6.83,30.72,24.76,25.61,41.19,63.69,33.52,26.04,34.595,51.155,19.27,35.34,24.08,51.33,0,87.22,18.5467,25.405,46.88,14.16,40.5,35.475,0,9.72,21.61,24.78,18.01,0,83.94,37.865,20.83,22.48,43.28,62.14,22.38,79.15,58.39,30.56,34.62,23.66,25.335,91.94,42.44,27.23,14.54,22.75,12.9,46.18,143.37,19.15,8.81,15.07,32.58,6.1,14.99,12.54,88.96,8.42,43.295,45.74,11.26,57.02,10.93,12.61,36.53,80.63,8.935,31.53,40.56,62.78,0,85.855,42.05,97.775,0,12.785,12.675,331.04,18.05,8.04,41.41,37.815,19.87,72.97,45.27,28.04,16.61,66.92,30.73,12.38,20.49,3.7,29.72,24.845,0,11.43,31.31,107.16,128.09,34.58,49.19,38.72,89.895,60.12,39.58,26.03,22.64,25.97,19.62,0,18.62,25.66,19.69,44.58,10.59,20.31,0,17.045,18.515,32.71,58.06,60.1,32.65,0.79,15.14,24.07,58.37,23.45,10.1,8.95,18.81,16.97,48.53,119.37,38.77,4.38,90.31,33.31,28.49,74.46,21,63.71,100.03,24.1,58.23,72.08,7.91,54.74,77.62,31.06,49.47
448.33,302.92,386.595,388.375,326.22,348.08,429.58,338.98,359.385,413.96,290.73,457.76,364.12,405.13,263.7,348.51,532.17,214.065,518.26,328.345,337.99,394.083,312.825,463.73,487.51,412.42,276.92,450.52,396.35,620.8,295.46,288.28,391.2,313.64,391.18,347.33,332.43,367.18,462.36,464.78,271.85,309.38,408.16,278.57,185.23,289.325,309.83,290,312.76,282.17,364.77,320.31,361.37,378.6,221.375,291.53,318.35,273.36,391.25,632.42,348.047,400.23,367.87,399.85,346.83,337.695,271.15,312.93,259.943,309.5,290.75,384.135,385.98,435.41,377,359.65,366.59,325.69,342.36,320.545,436.63,356.875,434.77,284.86,224.77,158.03,318.55,412.73,437.56,270.4,263.07,254.83,320.77,283.58,321.59,341.92,364.34,257.7,162.415,575.8,342.57,380.38,315.815,255.245,439.74,265.195,313.75,309.605,396.2,448.93,292.52,478.56,200.42,414.355,449.02,271.9,305.85,231.89,314.18,419.78,286.85,343.9,348.975,525.955,530.5,325.635,409.755,472.46,350.05,306.15,494.31,279.15,468.56,352.82,374.51,304.56,304.31,309.89,472.84,267.42,310.08,226.46,333.62,320.79,338.57,228.07,310.86,268.97,273.3,334.19,304.03,421.72,292.2,321.8,171.14,324.52
256.77,148.19,148.07,260.09,232.54,238.37,153.27,298.18,199.67,183.47,196.98,491.195,369.21,205.875,249.26,381.34,170.65,263.8,266.2,274.58,266.71,121.247,315.285,295.45,228.45,131.81,185.82,194.455,383.94,442.4,346.84,132.61,196.66,237.18,279.54,134.27,219.7,188.34,214.93,90.32,447.58,190.44,194.98,185.98,184.23,312.32,221.19,140.87,257.94,153.73,240.45,246.03,206.39,168.59,221.85,282.64,222.85,212.45,181.37,187.52,206.743,372.05,307.81,227.055,370.3,204.85,205.21,204.57,203.157,230.05,499.08,217.18,273.96,224.24,201.75,352.94,201.895,277.89,225.695,381.5,811.43,195.965,278.62,385.8,202.38,213.35,228.965,238.23,200.56,123.14,132.54,174.09,348.26,198.41,226.64,297.6,676.83,297.66,379.775,251.835,201.35,226.83,125.12,172.895,289.89,162.41,177.32,202.27,416.27,217.81,138.37,270.89,248.95,370.51,241.53,112.24,251.55,220.83,240.09,157.28,228.58,371.51,300.89,189.225,225.45,230.82,225.03,357.21,368.58,322.84,288.88,218.33,250.41,424.77,318.79,404.73,324.62,200.21,248.01,259.66,250.51,188.13,267.3,255.42,292.05,176.82,244.16,210.54,258.72,241.61,264.33,303.79,243.96,294.65,165.6,182.69
1887.45,1061.32,1553.85,880.48,542.78,628.42,1202.29,3870.9,4148.26,1293.62,2093.93,811.61,2418.85,1143.62,412.795,324.23,1574.67,1307.02,872.02,1826.23,2166.52,211.43,3118.27,1876.02,2158.24,385.18,229.82,679.79,1621.89,848.65,3392.39,451.11,318.81,1242.41,1601.51,3856.79,1009.36,2320.98,634.52,2069.99,381.56,2398.46,258.23,545.37,890.53,1050.57,655.99,118.55,681.09,1691.94,2005.77,346.76,1119.11,2083.15,310.81,405.76,437.96,608.23,789.31,650.52,622.61,2556.43,1842.89,2819.8,2138.01,728.595,3629.98,1119.67,1977.88,1814.04,2938.84,2707.22,1652.99,3646.05,179.55,3282.6,1424.59,258.11,210.19,401.925,425.285,1370.5,2029.3,1084.26,876.84,1142.22,4186.5,1301.55,3212.76,2245.28,136.47,1503.08,883.33,2287.15,179.745,690.15,428.69,2997.31,2284.57,4012.29,850.5,1944.03,549.465,746.035,423.52,2071.99,1213.5,1939.79,321.44,3994.91,344.49,2909.53,357.32,520.505,510.7,62.18,344.92,651.55,483.19,1593.32,551.93,4234.54,1573.59,227.085,786.23,1052.56,1621.1,687.2,3578.9,1093.24,92.69,93.06,2563.47,710.53,394.91,886.23,449.44,198.02,556.24,0.71,26.09,34.65,227.3,0,0,1078.12,58.17,23.01,12.2,0,0,953.38,0,0,0,57.91
798.59,404.35,344.01,619.1,679.22,480.89,573.235,565.81,525.905,550.19,1032.67,506.51,1068.27,477.81,518.365,717.7,488.76,656.31,298.64,534.265,809.235,914.623,477.915,842.23,515.5,704.565,510.525,652.2,583.06,735.12,721.225,368.22,557.39,397.77,914.275,763.21,490.27,359.05,491.83,485.28,682.05,558.63,329.91,316.4,446.51,583.115,985.2,451.1,940.47,729.39,489.46,784.81,597.2,367.4,759.065,427.16,411.94,540.94,461.93,553.82,526.72,813.163,328.69,581.31,888.25,320.335,435.23,439.31,219.303,446,966.63,342.21,572.73,648.21,412.49,98.56,648.925,905.64,229.7,1084.03,863.895,507.06,668.28,1551.62,582.56,1311.34,516.335,701.24,566.52,358.4,346.02,675.05,978,350.42,479.1,1171.28,627.48,800.33,535.835,693.26,621.44,443.11,551.73,444.72,739.785,362.545,707.665,881.86,638.17,214.54,430.98,915.79,816.79,135.26,543.4,904.61,406.31,742.41,403.96,341.32,283.55,1391.63,656.7,287.435,403.33,731.495,488.29,730.28,556.65,521.82,531.01,418.11,536.8,658.59,579.79,764.32,753.17,628.51,643.9,368.09,271.68,356.66,282.25,297.2,449.52,182.13,309.93,412.96,364.55,330.78,378.27,258.9,372.22,515.39,266.25,320.76
78.61,108.92,207.19,198.28,214.39,113.3,77.615,225.96,249.62,174.06,104.49,64.065,575.16,157.96,118.265,290.92,106.86,87.63,249.075,254.205,150.535,50.1267,222.315,105.23,323.66,136.56,122.99,89.215,47.58,53.9,94.19,83.15,62.29,537.74,97.79,228.7,152.48,132.5,70.26,93.15,256.62,153.17,107.62,435.87,225.15,127.72,100.67,167.25,119.43,67.4,173.28,60.77,99.48,275.95,169.02,115.66,82.93,196.38,102.11,213.68,124.023,204.9,277.94,61.78,249.88,229.48,409.35,78.6,60.79,95.35,91.69,67.255,133.31,262.34,469.92,619.53,173.955,47,210.18,73.5,106.555,30.355,38.62,391.38,224.09,114.86,269.94,153.43,279.62,702.38,227.82,126.65,75,274.69,119.825,309.35,263.62,139.81,100.735,221.585,169.95,74.44,171.22,376.33,138.76,236.255,80.915,365.955,119.86,307.1,112.13,213.77,236.05,147.99,77.21,67.83,1144.56,106.97,84.64,64.23,138.29,340.94,113.16,206.085,213.725,118.1,146.095,311.19,197.28,222.26,179.38,191.65,517.99,64.35,90.06,461.72,851.71,74.55,173.23,606.39,2393.12,257.12,521.75,572.94,454.3,277.51,686.45,883.11,463.39,124.45,61.88,544.79,106.31,58.72,476.08,151.72
100.51,62.21,83.78,95.58,157.85,57.15,127.675,120.6,91.485,212.88,17.68,81.48,268.26,106.03,97.865,101.54,71.45,45.335,61.73,85.29,60.645,21.39,105.185,121.91,96.05,38.135,125.485,45.8,152.78,15.16,79.225,42.34,34.44,233.64,111,207.6,60.43,75.71,94.62,82.78,61.18,163.71,44.48,117.28,64.52,75.795,120.09,44.47,57.24,89.95,57.76,40.4,76.37,87.3,47.755,110.62,272.44,20.64,67.98,71.05,25.1133,138.077,89.03,92.395,76.75,103.175,151.14,59.66,225.67,92.9,113.81,47.425,51.66,130.67,94.62,102.76,47.26,112.19,145.11,88.33,58.45,56.33,58.45,85.32,135.36,49.17,294.015,1099.38,162.77,109.64,51.72,77.19,91.16,138.29,49.57,99.01,40.06,65.69,55.81,106.15,121.53,273.95,101.375,120.975,48.5,100,82.63,134.56,87.57,282.09,30.57,81.43,118.65,44.515,28.13,9.75,109.88,43.99,85.78,268.47,42.38,270.9,110.055,65.52,169.85,87.2,171.235,85.79,79.88,88.76,95.7,54.38,113.83,48.45,53.84,204.1,527.19,122.37,193.07,182.43,151.69,169.91,140.81,115.73,122.38,174.17,208.05,147.53,83.65,116.05,98.78,351.01,108.15,103.1,122.84,149.84
133.81,77.07,149.205,178.215,123.5,72.36,128.875,87.27,146.49,94.1,121.9,281.415,151.21,192.185,193.73,162.91,129.17,105.415,137.725,132.08,89.645,160.703,138.61,228.58,149.39,172.91,126.49,193.325,164.16,291.34,94.05,119.6,77.48,132.18,120.835,91.09,89.42,115.26,163.3,100.7,140.73,181.53,130.84,77.45,96.43,123.41,204.65,106.37,92.62,112.51,94.86,90.3,84.37,210.61,122.585,195.29,146.82,121.93,227.45,114.81,107.92,106.788,96.14,76.74,80.81,87.79,114.36,98.43,108.72,132.11,218.87,164.845,205.44,206.91,177.62,361.33,99.41,170.74,227.89,107.555,135.925,86.78,207.22,114.46,97.64,106.37,155.71,195.34,242.24,125.21,106.93,117.57,140.47,120.63,104.795,146.45,114.8,109.44,104.915,274.42,186.99,206.69,185.29,152.6,149.49,113.32,150.465,80.33,179.59,143.55,107.6,69.94,72.56,112.27,106.03,133.26,89.82,111.39,142.98,148.33,153.72,204.79,117.96,139.215,529.68,104.085,232.98,93.54,116.89,112.47,109.27,105.79,121.62,200.25,162.43,233.78,124.22,185.63,174.6,73.5,100.11,115.25,74.99,82.32,97.63,55.56,72.04,98.42,73.44,107.66,62.66,130.72,76.83,118.71,72.19,121.69
938.17,835.9,744.445,1191.31,923.82,799.6,1006.68,779.1,648.73,607.65,516.35,463.54,561.08,764.905,1299.61,1048.6,606.58,1278.88,911.675,646.21,1113.38,1656.84,611.205,934.99,598.92,1628.06,580.905,1304.43,1139.99,716.89,991.65,719.07,973.25,562.28,1304.95,896.05,846.73,674.45,810.6,1096.57,1637.74,603.3,1015.54,955.16,736.7,606.32,738.33,537.09,536.69,497.43,409.41,683.29,791.33,817.98,800.34,436.36,990.48,745.26,951.91,1045.18,914.07,850.287,691.97,686.36,605.51,767.77,672.79,933.92,1107.12,569.72,1160.88,552.8,922.35,620.66,1458.32,920.69,1082.29,748.71,760.62,711.69,1058.74,1167.21,672.65,952.59,707.1,655.66,664.685,1137.04,1100.02,635.72,1184.5,623.75,1273.94,779.47,1391.59,788.95,596.82,761.79,1005.59,814.385,1344.86,993.9,710.845,1072.14,688.465,589.035,605.64,516.59,1357.6,685.25,649.04,1034.03,998.8,763.685,629,1043.63,829.96,875.29,808.01,1123.91,666.31,1337.28,702.83,961.62,1162.17,1091.98,1051.1,1071.61,686.91,813.6,1153.07,912.29,767.7,1299.46,1523.5,899.95,786.52,1327.63,1249.89,648.2,674.83,481.75,656.26,614.88,557.26,828.78,720.75,621.45,710.8,685.64,715.85,1004.98,705.51,835.16,622.86,681.45
262.49,73.89,138.72,43.47,82.04,0,41.71,159.04,69.76,31.79,11.66,6.48,45.27,11.545,8.495,34.37,76.38,143.64,20.755,54.725,207.595,174.607,120.605,56.14,5.19,24.245,81.055,102.165,104.42,45.01,210.105,65.78,151.82,83.94,39.4,0,227.73,0,13.47,74.29,115.14,390.88,10.14,66.49,66.52,78.31,25.97,0,32.59,68.18,0,106.59,100.37,106,126.945,14.53,12.37,88.03,187.69,68.37,0,65.97,6.66,14.105,89.61,8.1,61.35,168.64,29.1833,167.63,224.4,7.895,71.78,24.39,92.69,0,164.025,147.65,20.535,154.02,0,52.86,84.67,248.04,0,231.11,9.445,25.72,248.96,107.57,85.25,282.08,360.38,0,531.21,130.33,0,81.49,150.58,155.68,0,0,345.045,162.5,972.345,207.19,93.735,186.985,254.59,36.29,57.77,210.86,0,0,98.29,409.89,36.89,144.55,84.64,52.6,294.54,36.98,14.765,68.045,40.75,269.945,93.155,474.82,183.8,0,212.63,21.88,37.04,0,13.68,209.6,60.53,147.07,158.89,36.23,0,167.04,0,78.05,85.67,20.11,123.83,14.2,57.27,70.79,68.16,46.11,73.15,165.56,42.92,0
316.41,275.4,446.26,292.11,332.26,267.56,419.2,414.67,603.355,463.31,706.94,285.365,454.82,424.53,689.795,297.57,703.26,157.855,288.045,228.425,218.435,436.907,316.605,681.45,247.62,247.475,750.29,915.09,352.46,230.89,297.89,360.5,289.92,302.94,503.66,527.51,277.01,302.13,536.16,618,206.22,131.3,216.37,299.48,517.11,626.32,153.12,309.26,295.56,247.12,501.95,231.79,260.02,248.88,577.33,350.51,332.81,473.91,279.12,383.33,695.8,288.582,497.63,368.405,592.69,265.985,279.8,671.7,559.91,426.54,383.84,504.22,478.91,731.87,150.6,268.16,180.78,185.58,240.13,207.955,273.595,312,382.26,314.4,356.84,445.16,348.395,495.6,281.12,483.39,200.36,346.65,235.87,434.64,243.615,324.72,371.62,424.57,208.47,393.255,224.7,280.52,200.245,267.64,245.99,267.355,799.285,251.09,167.48,181.8,165.49,210.86,332.32,262.71,473.74,310.17,235.39,432.18,261.77,670.5,420.72,206.77,360.785,327.515,224.035,234.095,211.105,258.44,396.18,510.27,385,402.97,406.44,584.78,227.68,415.74,336.01,259.37,426.65,416.31,315,284.89,235.13,375.24,297.46,423.73,293.26,378.44,344.7,251.77,319.15,482.57,273.63,211.59,229.78,382.82
93.21,45.22,119.135,82.175,50.67,41.94,67.95,37.85,49.48,74.11,85.59,117.375,118.67,50.47,76.295,95.92,74.74,99.63,44.195,64.175,144.58,234.433,89.23,153.43,46.5,175.465,97.235,275.62,79.78,54.71,24.49,81.41,71.57,116.37,45.845,58.97,98.42,74.69,45.01,95.98,175.83,106.18,118.77,60.52,86.46,74.125,63.8,74.91,76.54,91.51,49.52,79.1,101.26,51.77,79.295,100.54,128.87,106.09,157.02,77.29,75.8267,63.6525,62.41,45.06,45.07,51.725,66.76,88.52,49.28,97.8,18.87,108.28,59.94,62.51,78.22,50.69,53.735,80.84,52.36,105.715,46.965,56.025,72.75,58.03,44.51,98.6,92.3,19.87,92.77,70.19,69.48,203.36,88.74,60.67,88.375,119.59,136.93,92.81,77.405,32.215,100.93,56.32,135.915,86.835,90.03,66.695,80.33,70.835,172.33,51.63,76.8,25.5,28.05,50.475,55.46,277.59,61.74,156.71,73.19,36.51,66.64,73.51,66.475,103.895,139.485,35.92,69.76,71.75,52.76,54.68,73.19,138.07,89.51,45.64,41.24,102.42,34.42,110.77,61.62,85.37,33.33,90.31,59.54,78.05,103.62,20.11,95.16,76.73,76.84,88.38,58.74,85,80.51,103.1,71.4,72.91
62.39,67.52,87.305,144.635,89.12,77.04,67.58,55.99,63.33,88.22,90.88,78.23,84.69,88.45,71.46,119.24,49.28,128.445,84.255,34.22,125.56,180.163,95.925,95.04,68.1,222.385,79.38,120.68,70.31,103.25,114.695,68.39,188.19,66.45,75.605,37.89,115.43,90.92,54.02,88.44,35.64,69.73,156.86,73.46,100.42,127.405,68.65,52.59,45.45,51.08,61.89,66.88,73.71,85.43,67.47,122.86,50.26,97.06,91.33,105.87,86.7,36.82,45.58,31.17,70,53.68,106.79,62.37,137.747,107.61,74.18,133.085,83.62,115.66,76.29,54.05,92.295,68.46,93.01,92.585,125.595,64.025,33.07,86.23,104.89,124.76,126.515,48.15,88.37,82.65,59.62,132.71,129.96,73.89,228.91,99.91,153.86,181.87,78.165,145.94,41.85,45.89,96.46,107.865,121.625,88.54,76.005,93.795,124.71,94.33,105.79,46.99,94.18,92.03,90.56,58.95,40.9,224.15,108.66,39.19,92,124.85,56.485,91.345,88.095,125.305,86.13,79.47,84.76,67.19,72.44,106.46,65.21,86.82,112.09,97.07,57.63,38.42,90.81,76.89,61.48,94.14,71.9,54.11,85.67,80.37,90.53,72.72,72.58,80,42.26,95.23,76.83,22.57,54,78.54
419.62,731.24,357.405,530.87,670.29,811.13,429.69,363.49,226.94,517.33,949.41,420.985,167.55,658.09,371.56,569.59,461.5,1054.48,259.965,514.435,326.255,699.09,415.14,188.68,230.28,503.775,553.52,556.235,329.59,736.78,203.615,620.04,535.03,307.4,1301.05,468.1,414.26,343.8,556.52,735.09,81.05,348.95,461.28,186.98,351.87,389.18,294.23,391.36,313.84,264.25,351.28,494.25,493.9,460.74,601.095,169.86,542.5,450.45,388.5,408.25,439.143,447.255,396.22,734.88,542.03,680.24,289.52,370.89,349.823,254.51,264.95,497.45,455.41,261.19,396.19,318.53,413.24,571.32,364.77,402.215,820.285,588.87,343.39,314.4,354,1065.24,368.96,577.48,528.72,198.88,414.97,280.06,561.46,435.54,697.405,409.07,1002.56,332.41,488.29,644.4,431.93,464.51,296.695,511.195,450.815,125.42,679.265,218.05,467.57,457.55,405.18,730.86,336.72,590.315,807.32,415.63,447.51,591.71,517.03,761.12,396.61,283.72,1302.22,778.08,664.73,551.835,424.27,822.33,215.09,453.91,323.28,362.19,324.86,878.78,530.49,263.72,372.29,804.9,621.85,270.87,265.16,318.39,207.75,391.13,424.13,352.44,282.14,216.21,233.01,366.63,244.53,624.51,403.95,414.01,363.91,329.22
